Date,Open,High,Low,Close,Volume,Adj Close
2007-05-07,101.07999699999999,104.349998,101.010002,103.920002,215389300,13.463829
2007-05-08,103.469998,105.149997,103.419997,105.060001,195999300,13.611526999999999
2007-05-09,104.909998,106.959998,104.889997,106.880003,179439400,13.847325
2007-05-10,106.629997,108.840001,105.920001,107.34,299314400,13.906922
2007-05-11,107.740003,109.13000100000001,106.780001,108.739999,163424100,14.088304999999998
2007-05-14,109.61999899999999,110.000001,108.250001,109.36,162986600,14.168632
2007-05-15,109.569998,110.199999,106.48,107.519998,238628600,13.930242999999999
2007-05-16,108.530001,108.830001,103.419997,107.34,281691900,13.906922
2007-05-17,107.150002,109.869998,107.150002,109.440001,183822800,14.178997
2007-05-18,110.23,110.640002,109.770002,110.02000100000001,155336300,14.254142000000002
2007-05-21,110.310001,112.449997,110.050002,111.98,159973100,14.508078
2007-05-22,112.489998,113.75,112.01,113.53999499999999,143102400,14.710191
2007-05-23,114.02000600000001,115.000002,112.59,112.889994,227843700,14.625976999999999
2007-05-24,112.810005,114.460003,110.370003,110.68999699999999,221840500,14.340945999999999
2007-05-25,112.0,113.780001,111.500002,113.619997,158239900,14.720556
2007-05-29,114.45000300000001,114.859999,112.690002,114.35,161423500,14.815135
2007-05-30,114.299999,118.879997,113.529995,118.769995,369611200,15.387787
2007-05-31,120.069998,122.170006,119.539999,121.18999699999999,324266600,15.701322
2007-06-01,121.09999499999999,121.18999699999999,118.289997,118.4,221315500,15.339851000000001
2007-06-04,118.63000500000001,121.729996,117.900002,121.33,221668300,15.71946
2007-06-05,121.410002,122.690004,120.499994,122.670004,230196400,15.893070999999999
2007-06-06,122.299995,124.049995,121.950001,123.639999,278060300,16.018743
2007-06-07,124.990004,127.60999699999999,123.190002,124.069996,478769900,16.074453
2007-06-08,125.819996,125.829996,122.28999499999999,124.49000500000001,310420600,16.128869
2007-06-11,126.0,126.150003,119.539999,120.190001,468564600,15.571762
2007-06-12,119.34999499999999,121.70999499999999,118.309998,120.38000500000001,356641600,15.596379
2007-06-13,121.149996,121.18999699999999,115.399998,117.500006,430338300,15.223248000000002
2007-06-14,117.199999,119.449997,116.41999399999999,118.749994,243316500,15.385195999999999
2007-06-15,120.619997,120.66999799999999,119.860006,120.499994,202804700,15.611925
2007-06-18,123.280005,125.17999499999999,122.540001,125.090006,227651200,16.206605
2007-06-19,124.68999699999999,125.01000400000001,122.90999599999999,123.66,235756500,16.021334
2007-06-20,123.870005,124.65999599999999,121.500004,121.550005,224378000,15.747964000000001
2007-06-21,121.699995,124.290001,120.719999,123.90000500000001,216761300,16.052429
2007-06-22,123.850004,124.450005,122.379997,122.999998,157969000,15.935825
2007-06-25,124.189999,125.090006,121.05999399999999,122.339996,241350900,15.850315
2007-06-26,123.97999399999999,123.999994,118.719994,119.650002,336251300,15.5018
2007-06-27,120.60999699999999,122.040003,119.260006,121.889999,243674200,15.792014000000002
2007-06-28,122.35999699999999,122.49,119.999996,120.559996,209535900,15.619698999999999
2007-06-29,121.970001,123.999994,121.08999399999999,122.040003,284460400,15.811448
2007-07-02,121.049994,122.09000400000001,119.299994,121.259998,248715600,15.710391
2007-07-03,122.000002,127.40000500000001,121.500004,127.17,290620400,16.476088
2007-07-05,128.799997,132.969999,128.68999499999998,132.749994,363262900,17.19903
2007-07-06,133.13000300000002,133.339994,130.399994,132.299997,218673700,17.140728
2007-07-09,132.379999,132.899998,129.180006,130.330006,248955000,16.885497
2007-07-10,128.879999,134.499994,128.809998,132.349998,313751900,17.147206
2007-07-11,132.070005,133.700003,131.310001,132.389999,205443000,17.152389000000003
